comuna_residencia,region_residencia,semana,Entero,Porc_label
Arauco,Región del Biobío,15,199074,19.9
Arauco,Región del Biobío,16,245611,24.6
Arauco,Región del Biobío,17,356783,35.7
Arauco,Región del Biobío,18,491223,49.1
Arauco,Región del Biobío,19,573955,57.4
Arauco,Región del Biobío,20,615321,61.5
Arauco,Región del Biobío,21,672199,67.2
Arauco,Región del Biobío,22,809225,80.9
Arauco,Región del Biobío,23,930738,93.1
Arauco,Región del Biobío,24,1028982,102.9
Arauco,Región del Biobío,25,1129812,113
Arauco,Región del Biobío,26,1284935,128.5
Arauco,Región del Biobío,27,1372838,137.3
Arauco,Región del Biobío,28,1414204,141.4
Arauco,Región del Biobío,29,1507278,150.7
Arauco,Región del Biobío,30,1582254,158.2
Arauco,Región del Biobío,31,1664986,166.5
Arauco,Región del Biobío,32,1758060,175.8
Arauco,Región del Biobío,33,1869231,186.9
Arauco,Región del Biobío,34,2120013,212
Arauco,Región del Biobío,35,2288063,228.8
Arauco,Región del Biobío,36,2401820,240.2
Arauco,Región del Biobío,37,2577626,257.8
Arauco,Región del Biobío,38,2706895,270.7
Arauco,Región del Biobío,39,2799969,280
Arauco,Región del Biobío,40,2970604,297.1
Arauco,Región del Biobío,41,3216216,321.6
Arauco,Región del Biobío,42,3459241,345.9
Arauco,Región del Biobío,43,3650560,365.1
Arauco,Región del Biobío,44,3805683,380.6
Arauco,Región del Biobío,45,3997001,399.7
Arauco,Región del Biobío,46,4315003,431.5
Arauco,Región del Biobío,47,4612322,461.2
Arauco,Región del Biobío,48,4901885,490.2
Arauco,Región del Biobío,49,5212131,521.2
Arauco,Región del Biobío,50,5548230,554.8
Arauco,Región del Biobío,51,5876574,587.7
Arauco,Región del Biobío,52,6122185,612.2
Arauco,Región del Biobío,53,6372967,637.3
Arauco,Región del Biobío,54,6747848,674.8
Arauco,Región del Biobío,55,7047752,704.8
Arauco,Región del Biobío,56,7350242,735
Arauco,Región del Biobío,57,7699268,769.9
Arauco,Región del Biobío,58,8081905,808.2
Arauco,Región del Biobío,59,8221516,822.2
Arica,Región de Arica y Parinacota,4,1212,0.1
Arica,Región de Arica y Parinacota,5,5655,0.6
Arica,Región de Arica y Parinacota,6,23025,2.3
Arica,Región de Arica y Parinacota,7,56554,5.7
Arica,Región de Arica y Parinacota,8,73116,7.3
Arica,Región de Arica y Parinacota,9,113512,11.4
Arica,Región de Arica y Parinacota,10,131690,13.2
Arica,Región de Arica y Parinacota,11,150271,15
Arica,Región de Arica y Parinacota,12,178144,17.8
Arica,Región de Arica y Parinacota,13,226619,22.7
Arica,Región de Arica y Parinacota,14,297311,29.7
Arica,Región de Arica y Parinacota,15,399108,39.9
Arica,Región de Arica y Parinacota,16,499289,49.9
Arica,Región de Arica y Parinacota,17,616436,61.6
Arica,Región de Arica y Parinacota,18,736007,73.6
Arica,Región de Arica y Parinacota,19,901629,90.2
Arica,Región de Arica y Parinacota,20,1122996,112.3
Arica,Región de Arica y Parinacota,21,1400110,140
Arica,Región de Arica y Parinacota,22,1688938,168.9
Arica,Región de Arica y Parinacota,23,1997156,199.7
Arica,Región de Arica y Parinacota,24,2252860,225.3
Arica,Región de Arica y Parinacota,25,2467360,246.7
Arica,Región de Arica y Parinacota,26,2653988,265.4
Arica,Región de Arica y Parinacota,27,2824861,282.5
Arica,Región de Arica y Parinacota,28,2972709,297.3
Arica,Región de Arica y Parinacota,29,3103590,310.4
Arica,Región de Arica y Parinacota,30,3225989,322.6
Arica,Región de Arica y Parinacota,31,3416656,341.7
Arica,Región de Arica y Parinacota,32,3598436,359.8
Arica,Región de Arica y Parinacota,33,3736185,373.6
Arica,Región de Arica y Parinacota,34,3864643,386.5
Arica,Región de Arica y Parinacota,35,3986233,398.6
Arica,Región de Arica y Parinacota,36,4069852,407
Arica,Región de Arica y Parinacota,37,4162762,416.3
Arica,Región de Arica y Parinacota,38,4226587,422.7
Arica,Región de Arica y Parinacota,39,4275465,427.5
Arica,Región de Arica y Parinacota,40,4316265,431.6
Arica,Región de Arica y Parinacota,41,4355045,435.5
Arica,Región de Arica y Parinacota,42,4413214,441.3
Arica,Región de Arica y Parinacota,43,4470980,447.1
Arica,Región de Arica y Parinacota,44,4533189,453.3
Arica,Región de Arica y Parinacota,45,4622059,462.2
Arica,Región de Arica y Parinacota,46,4791317,479.1
Arica,Región de Arica y Parinacota,47,5007029,500.7
Arica,Región de Arica y Parinacota,48,5257481,525.7
Arica,Región de Arica y Parinacota,49,5522072,552.2
Arica,Región de Arica y Parinacota,50,5734149,573.4
Arica,Región de Arica y Parinacota,51,5957940,595.8
Arica,Región de Arica y Parinacota,52,6195466,619.5
Arica,Región de Arica y Parinacota,53,6388153,638.8
Arica,Región de Arica y Parinacota,54,6568317,656.8
Arica,Región de Arica y Parinacota,55,6768679,676.9
Arica,Región de Arica y Parinacota,56,7019131,701.9
Arica,Región de Arica y Parinacota,57,7221513,722.2
Arica,Región de Arica y Parinacota,58,7432378,743.2
Arica,Región de Arica y Parinacota,59,7501858,750.2
Buin,Región Metropolitana de Santiago,4,2736,0.3
Buin,Región Metropolitana de Santiago,5,9121,0.9
Buin,Región Metropolitana de Santiago,6,17329,1.7
Buin,Región Metropolitana de Santiago,7,31922,3.2
Buin,Región Metropolitana de Santiago,8,47428,4.7
Buin,Región Metropolitana de Santiago,9,60196,6
Buin,Región Metropolitana de Santiago,10,94855,9.5
Buin,Región Metropolitana de Santiago,11,181501,18.2
Buin,Región Metropolitana de Santiago,12,326520,32.7
Buin,Región Metropolitana de Santiago,13,483396,48.3
Buin,Región Metropolitana de Santiago,14,674930,67.5
Buin,Región Metropolitana de Santiago,15,991417,99.1
Buin,Región Metropolitana de Santiago,16,1194809,119.5
Buin,Región Metropolitana de Santiago,17,1410969,141.1
Buin,Región Metropolitana de Santiago,18,1584261,158.4
Buin,Región Metropolitana de Santiago,19,1709215,170.9
Buin,Región Metropolitana de Santiago,20,1817751,181.8
Buin,Región Metropolitana de Santiago,21,1918078,191.8
Buin,Región Metropolitana de Santiago,22,1992868,199.3
Buin,Región Metropolitana de Santiago,23,2056712,205.7
Buin,Región Metropolitana de Santiago,24,2141535,214.2
Buin,Región Metropolitana de Santiago,25,2182578,218.3
Buin,Región Metropolitana de Santiago,26,2230917,223.1
Buin,Región Metropolitana de Santiago,27,2278345,227.8
Buin,Región Metropolitana de Santiago,28,2344926,234.5
Buin,Región Metropolitana de Santiago,29,2381408,238.1
Buin,Región Metropolitana de Santiago,30,2425188,242.5
Buin,Región Metropolitana de Santiago,31,2489032,248.9
Buin,Región Metropolitana de Santiago,32,2541932,254.2
Buin,Región Metropolitana de Santiago,33,2575679,257.6
Buin,Región Metropolitana de Santiago,34,2606689,260.7
Buin,Región Metropolitana de Santiago,35,2642260,264.2
Buin,Región Metropolitana de Santiago,36,2672358,267.2
Buin,Región Metropolitana de Santiago,37,2704280,270.4
Buin,Región Metropolitana de Santiago,38,2726170,272.6
Buin,Región Metropolitana de Santiago,39,2758092,275.8
Buin,Región Metropolitana de Santiago,40,2778158,277.8
Buin,Región Metropolitana de Santiago,41,2818289,281.8
Buin,Región Metropolitana de Santiago,42,2862068,286.2
Buin,Región Metropolitana de Santiago,43,2918616,291.9
Buin,Región Metropolitana de Santiago,44,2957835,295.8
Buin,Región Metropolitana de Santiago,45,3018944,301.9
Buin,Región Metropolitana de Santiago,46,3100118,310
Buin,Región Metropolitana de Santiago,47,3178555,317.9
Buin,Región Metropolitana de Santiago,48,3256081,325.6
Buin,Región Metropolitana de Santiago,49,3337255,333.7
Buin,Región Metropolitana de Santiago,50,3413869,341.4
Buin,Región Metropolitana de Santiago,51,3541558,354.2
Buin,Región Metropolitana de Santiago,52,3622732,362.3
Buin,Región Metropolitana de Santiago,53,3722148,372.2
Buin,Región Metropolitana de Santiago,54,3860782,386.1
Buin,Región Metropolitana de Santiago,55,4020394,402
Buin,Región Metropolitana de Santiago,56,4179094,417.9
Buin,Región Metropolitana de Santiago,57,4401638,440.2
Buin,Región Metropolitana de Santiago,58,4571283,457.1
Buin,Región Metropolitana de Santiago,59,4605029,460.5
Bulnes,Región del Ñuble,4,17694,1.8
Bulnes,Región del Ñuble,5,88468,8.8
Bulnes,Región del Ñuble,6,176936,17.7
Bulnes,Región del Ñuble,7,221170,22.1
Bulnes,Región del Ñuble,8,252134,25.2
Bulnes,Región del Ñuble,9,269828,27
Bulnes,Región del Ñuble,10,322909,32.3
Bulnes,Región del Ñuble,11,362720,36.3
Bulnes,Región del Ñuble,12,606007,60.6
Bulnes,Región del Ñuble,13,729862,73
Bulnes,Región del Ñuble,14,813907,81.4
Bulnes,Región del Ñuble,15,880258,88
Bulnes,Región del Ñuble,16,924492,92.4
Bulnes,Región del Ñuble,17,977573,97.8
Bulnes,Región del Ñuble,18,1008537,100.9
Bulnes,Región del Ñuble,19,1101429,110.1
Bulnes,Región del Ñuble,20,1189897,119
Bulnes,Región del Ñuble,21,1278365,127.8
Bulnes,Región del Ñuble,22,1375680,137.6
Bulnes,Región del Ñuble,23,1557040,155.7
Bulnes,Región del Ñuble,24,1782634,178.3
Bulnes,Región del Ñuble,25,1875525,187.6
Bulnes,Región del Ñuble,26,2025921,202.6
Bulnes,Región del Ñuble,27,2176317,217.6
Bulnes,Región del Ñuble,28,2353253,235.3
Bulnes,Región del Ñuble,29,2459415,245.9
Bulnes,Región del Ñuble,30,2552307,255.2
Bulnes,Región del Ñuble,31,2631928,263.2
Bulnes,Región del Ñuble,32,2685009,268.5
Bulnes,Región del Ñuble,33,2773477,277.3
Bulnes,Región del Ñuble,34,2870792,287.1
Bulnes,Región del Ñuble,35,2968107,296.8
Bulnes,Región del Ñuble,36,3012341,301.2
Bulnes,Región del Ñuble,37,3043305,304.3
Bulnes,Región del Ñuble,38,3114080,311.4
Bulnes,Región del Ñuble,39,3118503,311.9
Bulnes,Región del Ñuble,40,3180431,318
Bulnes,Región del Ñuble,41,3229088,322.9
Bulnes,Región del Ñuble,42,3295439,329.5
Bulnes,Región del Ñuble,43,3375061,337.5
Bulnes,Región del Ñuble,44,3428142,342.8
Bulnes,Región del Ñuble,45,3547574,354.8
Bulnes,Región del Ñuble,46,3662582,366.3
Bulnes,Región del Ñuble,47,3795285,379.5
Bulnes,Región del Ñuble,48,3901446,390.1
Bulnes,Región del Ñuble,49,4078383,407.8
Bulnes,Región del Ñuble,50,4303977,430.4
Bulnes,Región del Ñuble,51,4489760,449
Bulnes,Región del Ñuble,52,4604768,460.5
Bulnes,Región del Ñuble,53,4693237,469.3
Bulnes,Región del Ñuble,54,4803822,480.4
Bulnes,Región del Ñuble,55,4870173,487
Bulnes,Región del Ñuble,56,5064803,506.5
Bulnes,Región del Ñuble,57,5250586,525.1
Bulnes,Región del Ñuble,58,5396559,539.7
Bulnes,Región del Ñuble,59,5454063,545.4
Cabildo,Región de Valparaíso,9,19358,1.9
Cabildo,Región de Valparaíso,10,33877,3.4
Cabildo,Región de Valparaíso,11,48396,4.8
Cabildo,Región de Valparaíso,12,82273,8.2
Cabildo,Región de Valparaíso,13,125829,12.6
Cabildo,Región de Valparaíso,14,150027,15
Cabildo,Región de Valparaíso,15,208101,20.8
Cabildo,Región de Valparaíso,16,314572,31.5
Cabildo,Región de Valparaíso,17,493636,49.4
Cabildo,Región de Valparaíso,18,692058,69.2
Cabildo,Región de Valparaíso,19,784010,78.4
Cabildo,Región de Valparaíso,20,904999,90.5
Cabildo,Región de Valparaíso,21,987272,98.7
Cabildo,Región de Valparaíso,22,1055026,105.5
Cabildo,Región de Valparaíso,23,1074384,107.4
Cabildo,Región de Valparaíso,24,1088903,108.9
Cabildo,Región de Valparaíso,25,1166336,116.6
Cabildo,Región de Valparaíso,26,1229250,122.9
Cabildo,Región de Valparaíso,27,1355079,135.5
Cabildo,Región de Valparaíso,28,1413154,141.3
Cabildo,Región de Valparaíso,29,1485747,148.6
Cabildo,Región de Valparaíso,30,1519624,152
Cabildo,Región de Valparaíso,31,1558341,155.8
Cabildo,Región de Valparaíso,32,1568020,156.8
Cabildo,Región de Valparaíso,33,1597058,159.7
Cabildo,Región de Valparaíso,34,1621255,162.1
Cabildo,Región de Valparaíso,35,1626095,162.6
Cabildo,Región de Valparaíso,36,1669651,167
Cabildo,Región de Valparaíso,37,1693849,169.4
Cabildo,Región de Valparaíso,38,1708368,170.8
Cabildo,Región de Valparaíso,39,1727726,172.8
Cabildo,Región de Valparaíso,40,1756763,175.7
Cabildo,Región de Valparaíso,41,1771282,177.1
Cabildo,Región de Valparaíso,42,1780961,178.1
Cabildo,Región de Valparaíso,43,1790640,179.1
Cabildo,Región de Valparaíso,44,1814838,181.5
Cabildo,Región de Valparaíso,45,1882592,188.3
Cabildo,Región de Valparaíso,46,1984223,198.4
Cabildo,Región de Valparaíso,47,2119731,212
Cabildo,Región de Valparaíso,48,2158447,215.8
Cabildo,Región de Valparaíso,49,2202004,220.2
Cabildo,Región de Valparaíso,50,2240720,224.1
Cabildo,Región de Valparaíso,51,2308474,230.8
Cabildo,Región de Valparaíso,52,2390747,239.1
Cabildo,Región de Valparaíso,53,2458501,245.9
Cabildo,Región de Valparaíso,54,2637565,263.8
Cabildo,Región de Valparaíso,55,2811789,281.2
Cabildo,Región de Valparaíso,56,2981174,298.1
Cabildo,Región de Valparaíso,57,3068286,306.8
Cabildo,Región de Valparaíso,58,3169917,317
Cabildo,Región de Valparaíso,59,3208634,320.9
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,4,100857,10.1
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,5,302572,30.3
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,6,655572,65.6
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,7,907716,90.8
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,9,958144,95.8
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,11,1008573,100.9
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,13,1059002,105.9
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,18,1109430,110.9
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,25,1159859,116
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,26,1210287,121
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,27,1412002,141.2
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,28,1664145,166.4
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,33,2521432,252.1
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,34,2874433,287.4
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,35,2924861,292.5
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,36,3025719,302.6
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,37,3227433,322.7
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,38,3530005,353
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,39,4034291,403.4
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,40,4589007,458.9
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,41,8169440,816.9
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,42,10438729,1043.9
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,43,12002017,1200.2
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,44,12859304,1285.9
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,45,13767020,1376.7
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,46,14473021,1447.3
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,47,14977307,1497.7
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,48,15229450,1522.9
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,49,15632879,1563.3
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,50,15834594,1583.5
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,51,15885023,1588.5
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,53,16288452,1628.8
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,54,16591024,1659.1
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,55,17095310,1709.5
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,56,17347453,1734.7
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,57,17952597,1795.3
Cabo de Hornos,Región de Magallanes y la Antártica Chilena,58,18103883,1810.4
Cabrero,Región del Biobío,6,3255,0.3
Cabrero,Región del Biobío,7,22783,2.3
Cabrero,Región del Biobío,8,29292,2.9
Cabrero,Región del Biobío,9,48820,4.9
Cabrero,Región del Biobío,10,52075,5.2
Cabrero,Región del Biobío,11,74858,7.5
Cabrero,Región del Biobío,12,78112,7.8
Cabrero,Región del Biobío,13,84622,8.5
Cabrero,Región del Biobío,14,94386,9.4
Cabrero,Región del Biobío,15,110659,11.1
Cabrero,Región del Biobío,16,165989,16.6
Cabrero,Región del Biobío,17,305940,30.6
Cabrero,Región del Biobío,18,361269,36.1
Cabrero,Región del Biobío,19,384052,38.4
Cabrero,Región del Biobío,20,423108,42.3
Cabrero,Región del Biobío,21,458910,45.9
Cabrero,Región del Biobío,22,471928,47.2
Cabrero,Región del Biobío,23,507730,50.8
Cabrero,Región del Biobío,24,533767,53.4
Cabrero,Región del Biobío,25,553295,55.3
Cabrero,Región del Biobío,26,615134,61.5
Cabrero,Región del Biobío,27,660700,66.1
Cabrero,Región del Biobío,28,761595,76.2
Cabrero,Región del Biobío,29,797396,79.7
Cabrero,Región del Biobío,30,820179,82
Cabrero,Región del Biobío,31,842962,84.3
Cabrero,Región del Biobío,32,937347,93.7
Cabrero,Región del Biobío,33,1116355,111.6
Cabrero,Región del Biobío,34,1233523,123.4
Cabrero,Región del Biobío,35,1376729,137.7
Cabrero,Región del Biobío,36,1549227,154.9
Cabrero,Región del Biobío,37,1685924,168.6
Cabrero,Región del Biobío,38,1744508,174.5
Cabrero,Región del Biobío,39,1773800,177.4
Cabrero,Región del Biobío,40,1881204,188.1
Cabrero,Región del Biobío,41,2024410,202.4
Cabrero,Región del Biobío,42,2170871,217.1
Cabrero,Región del Biobío,43,2297803,229.8
Cabrero,Región del Biobío,44,2401953,240.2
Cabrero,Región del Biobío,45,2496338,249.6
Cabrero,Región del Biobío,46,2606998,260.7
Cabrero,Región del Biobío,47,2756713,275.7
Cabrero,Región del Biobío,48,2981286,298.1
Cabrero,Región del Biobío,49,3108218,310.8
Cabrero,Región del Biobío,50,3300244,330
Cabrero,Región del Biobío,51,3446705,344.7
Cabrero,Región del Biobío,52,3589910,359
Cabrero,Región del Biobío,53,3713588,371.4
Cabrero,Región del Biobío,54,3882832,388.3
Cabrero,Región del Biobío,55,4201790,420.2
Cabrero,Región del Biobío,56,4725793,472.6
Cabrero,Región del Biobío,57,5227014,522.7
Cabrero,Región del Biobío,58,5620830,562.1
Cabrero,Región del Biobío,59,5708706,570.9
Calama,Región de Antofagasta,3,1051,0.1
Calama,Región de Antofagasta,5,2102,0.2
Calama,Región de Antofagasta,6,4203,0.4
Calama,Región de Antofagasta,7,11033,1.1
Calama,Región de Antofagasta,8,15236,1.5
Calama,Región de Antofagasta,9,33625,3.4
Calama,Región de Antofagasta,10,57793,5.8
Calama,Región de Antofagasta,11,94044,9.4
Calama,Región de Antofagasta,12,168649,16.9
Calama,Región de Antofagasta,13,319435,31.9
